,NSSCP-32-mean,NSSCP-32-std,NSSC-32-mean,NSSC-32-std
0,0.12546682189872302,0.18625804395231588,0.017194729734550385,0.03836693892420696
1,0.21494725951484348,0.2438327518998121,0.035217177346612664,0.06840844428881986
2,0.30442769713096407,0.3140052956078599,0.053239624958674917,0.09922139193581422
3,0.39602238517061333,0.389338990665055,0.07081299314295056,0.13010924616033318
4,0.5150722853273525,0.4704663650558854,0.08367728302238649,0.14540794985757283
5,0.634220235583924,0.5651744028596143,0.0925795290739513,0.14476211345093143
6,0.736595120793569,0.6744678114686001,0.10147232719402949,0.14551500893229677
7,0.8419962295216536,0.8113171523484903,0.11073160663510784,0.14854526750717031
8,0.9452906085714312,0.9602406223738836,0.1187029648559774,0.14914138398012622
9,1.0,1.0337142900716165,0.12539331043032984,0.1422098979326527
10,0.9844092395625732,0.9781884841404165,0.1327062471434451,0.13553826253073323
11,0.9623973953631609,0.9312906553496881,0.1388404191516882,0.12737038627804043
12,0.9122917910161976,0.879862826399425,0.144241554357754,0.12098921072752297
13,0.8510141225658027,0.8038168031428147,0.1485393898380647,0.11740920795093025
